"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","Industry","Summary Quote","Exchange"
"THRX","Theravance, Inc.","15.18","$1.77B","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/thrx","NASDAQ"
"TST","TheStreet, Inc.","1.81","$63.02M","nan","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/tst","NASDAQ"
"TCRD","THL Credit, Inc.","12.25","$415.34M","2010","nan","nan","http://www.nasdaq.com/symbol/tcrd","NASDAQ"
"THOR","Thoratec Corporation","41.77","$2.27B","nan","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/thor","NASDAQ"
"THLD","Threshold Pharmaceuticals, Inc.","4.05","$288.66M","2005","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/thld","NASDAQ"
"THTI","THT Heat Transfer Technology, Inc.","1","$20.45M","nan","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/thti","NASDAQ"
"TICC","TICC Capital Corp.","6.9","$413.92M","2003","nan","nan","http://www.nasdaq.com/symbol/ticc","NASDAQ"
"TIGR","TigerLogic Corporation","0.41","$12.69M","nan","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tigr","NASDAQ"
"TTS","Tile Shop Hldgs, Inc.","12.29","$630.66M","nan","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/tts","NASDAQ"
"TSBK","Timberland Bancorp, Inc.","10.693","$75.41M","nan","Finance","Banks","http://www.nasdaq.com/symbol/tsbk","NASDAQ"
"TIPT","Tiptree Financial Inc.","6.88","$286.21M","nan","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/tipt","NASDAQ"
"TITN","Titan Machinery Inc.","13.15","$281.56M","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/titn","NASDAQ"
"TIVO","TiVo Inc.","10.89","$1.04B","1999","Consumer Services","Television Services","http://www.nasdaq.com/symbol/tivo","NASDAQ"
"TKAI","Tokai Pharmaceuticals, Inc.","11.79","$263.89M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tkai","NASDAQ"
"TNXP","Tonix Pharmaceuticals Holding Corp.","6.07","$97.96M","nan","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tnxp","NASDAQ"
"TISA","Top Image Systems, Ltd.","3.32","$59.15M","1996","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/tisa","NASDAQ"
"TOPS","TOP Ships Inc.","1.14","$21.63M","nan","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/tops","NASDAQ"
"TORM          ","TOR Minerals International Inc","6.1539","$18.55M","1988","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/torm          ","NASDAQ"
"TRCH","Torchlight Energy Resources, Inc.","0.3681","$8.54M","nan","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/trch","NASDAQ"
"TRNX","Tornier N.V.","26.1","$1.28B","2011","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/trnx","NASDAQ"
"TSEM","Tower Semiconductor Ltd.","17.72","$1.35B","1994","Technology","Semiconductors","http://www.nasdaq.com/symbol/tsem","NASDAQ"
"TW","Towers Watson & Co.","130.385","$9.07B","nan","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/tw","NASDAQ"
"TWER","Towerstream Corporation","2.26","$150.64M","nan","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/twer","NASDAQ"
"CLUB","Town Sports International Holdings, Inc.","6.75","$164.42M","2006","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/club","NASDAQ"
"TOWN","Towne Bank","16.52","$583.44M","nan","nan","nan","http://www.nasdaq.com/symbol/town","NASDAQ"
"TCON","TRACON Pharmaceuticals, Inc.","13.9","$168.24M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/tcon","NASDAQ"
"TSCO","Tractor Supply Company","85.62","$11.69B","1994","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/tsco","NASDAQ"
"TSRE","Trade Street Residential, Inc.","7.13","$261.66M","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/tsre","NASDAQ"
"TWMC","Trans World Entertainment Corp.","3.53","$111.05M","nan","Consumer Services","Consumer Electronics/Video Chains","http://www.nasdaq.com/symbol/twmc","NASDAQ"
"TACT","TransAct Technologies Incorporated","5.61","$43.67M","1996","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/tact","NASDAQ"
"TRNS","Transcat, Inc.","9.53","$65.14M","nan","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/trns","NASDAQ"
"TBIO","Transgenomic, Inc.","1.39","$11.51M","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/tbio","NASDAQ"
"TGA","Transglobe Energy Corp","3.75","$282.22M","nan","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tga","NASDAQ"
"TTHI","Transition Therapeutics, Inc.","6.8295","$265.36M","nan","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/tthi","NASDAQ"
"TZOO","Travelzoo Inc.","9.39","$138.32M","nan","Technology","EDP Services","http://www.nasdaq.com/symbol/tzoo","NASDAQ"
"TRVN","Trevena, Inc.","7.09","$278.22M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/trvn","NASDAQ"
"TCBK","TriCo Bancshares","24.75","$562.83M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbk","NASDAQ"
"TRIL","Trillium Therapeutics Inc.","25.02","$121.43M","nan","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tril","NASDAQ"
"TRS","TriMas Corporation","30.17","$1.37B","2007","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/trs","NASDAQ"
"TRMB","Trimble Navigation Limited","24.68","$6.4B","1990","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/trmb","NASDAQ"
"TRIB","Trinity Biotech plc","17.455","$411.54M","1992","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/trib","NASDAQ"
"TRIP","TripAdvisor, Inc.","82.505","$11.79B","nan","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/trip","NASDAQ"
"TSC","TriState Capital Holdings, Inc.","10.66","$300.41M","2013","Finance","Major Banks","http://www.nasdaq.com/symbol/tsc","NASDAQ"
"TBK","Triumph Bancorp, Inc.","13.63","$244.85M","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/tbk","NASDAQ"
"TRIV","TriVascular Technologies, Inc.","9.92","$202.21M","2014","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/triv","NASDAQ"
"TROV","TrovaGene, Inc.","7.05","$170.07M","nan","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trov","NASDAQ"
"TROVU","TrovaGene, Inc.","17","nan","nan","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trovu","NASDAQ"
"TROVW","TrovaGene, Inc.","4.18","nan","nan","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trovw","NASDAQ"
"TRUE","TrueCar, Inc.","15.71","$1.26B","2014","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/true","NASDAQ"
"THST","Truett-Hurst, Inc.","2.9","$11.16M","2013","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/thst","NASDAQ"
"TRST","TrustCo Bank Corp NY","6.92","$657.09M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/trst","NASDAQ"
"TRMK","Trustmark Corporation","24.29","$1.65B","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/trmk","NASDAQ"
"TSRI","TSR, Inc.","4.949","$9.71M","nan","Technology","EDP Services","http://www.nasdaq.com/symbol/tsri","NASDAQ"
"TTMI","TTM Technologies, Inc.","9.04","$755.97M","2000","Technology","Electrical Products","http://www.nasdaq.com/symbol/ttmi","NASDAQ"
"TUBE","TubeMogul, Inc.","13.75","$409.64M","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tube","NASDAQ"
"TCX","Tucows Inc.","19.11","$212.65M","nan","Technology","EDP Services","http://www.nasdaq.com/symbol/tcx","NASDAQ"
"TUES","Tuesday Morning Corp.","17.27","$757.19M","1999","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/tues","NASDAQ"
"TOUR","Tuniu Corporation","12.92","$627.31M","2014","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/tour","NASDAQ"
"HEAR","Turtle Beach Corporation","1.98","$83.22M","nan","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/hear","NASDAQ"
"TUTT","Tuttle Tactical Management U.S. Core ETF","24.1194","nan","nan","nan","nan","http://www.nasdaq.com/symbol/tutt","NASDAQ"
"FOX","Twenty-First Century Fox, Inc.","33.24","$70.67B","nan","Consumer Services","Television Services","http://www.nasdaq.com/symbol/fox","NASDAQ"
"FOXA","Twenty-First Century Fox, Inc.","34.04","$45.19B","nan","Consumer Services","Television Services","http://www.nasdaq.com/symbol/foxa","NASDAQ"
"TWIN","Twin Disc, Incorporated","17.78","$200.65M","nan","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/twin","NASDAQ"
"TRCB","Two River Bancorp","8.68","$68.87M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/trcb","NASDAQ"
"USCR","U S Concrete, Inc.","35.55","$506.62M","nan","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/uscr","NASDAQ"
"PRTS","U.S. Auto Parts Network, Inc.","2.11","$71.27M","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/prts","NASDAQ"
"USEG","U.S. Energy Corp.","1.08","$30.66M","nan","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/useg","NASDAQ"
"GROW","U.S. Global Investors, Inc.","3.33","$51.23M","nan","Finance","Investment Managers","http://www.nasdaq.com/symbol/grow","NASDAQ"
"UREE","U.S. Rare Earths, Inc.","2.6995","nan","nan","nan","nan","http://www.nasdaq.com/symbol/uree","NASDAQ"
"UREEW","U.S. Rare Earths, Inc.","nan","nan","nan","nan","nan","http://www.nasdaq.com/symbol/ureew","NASDAQ"
"UBIC","UBIC, Inc.","15.21","$269.3M","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/ubic","NASDAQ"
"UBNT","Ubiquiti Networks, Inc.","28.26","$2.48B","2011","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/ubnt","NASDAQ"
"UFPT","UFP Technologies, Inc.","22.83","$161.54M","1993","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/ufpt","NASDAQ"
"ULTA","Ulta Salon, Cosmetics & Fragrance, Inc.","151.33","$9.74B","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ulta","NASDAQ"
"UCTT","Ultra Clean Holdings, Inc.","7.34","$233.2M","2004","Technology","Semiconductors","http://www.nasdaq.com/symbol/uctt","NASDAQ"
"RARE","Ultragenyx Pharmaceutical Inc.","62.2","$2.21B","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rare","NASDAQ"
"ULBI","Ultralife Corporation","3.98","$69.02M","1992","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ulbi","NASDAQ"
"ULTR","Ultrapetrol (Bahamas) Limited","1.39","$195.61M","2006","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ultr","NASDAQ"
"UTEK","Ultratech, Inc.","17.14","$469.61M","1993","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/utek","NASDAQ"
"UMBF","UMB Financial Corporation","52.5","$2.4B","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/umbf","NASDAQ"
"UMPQ","Umpqua Holdings Corporation","17.37","$3.83B","nan","Finance","Savings Institutions","http://www.nasdaq.com/symbol/umpq","NASDAQ"
"UNAM","Unico American Corporation","10.5814","$56.52M","nan","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/unam","NASDAQ"
"UNIS","Unilife Corporation","3.8","$489.57M","nan","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/unis","NASDAQ"
"UBSH","Union Bankshares Corporation","22.47","$1.01B","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/ubsh","NASDAQ"
"UNB","Union Bankshares, Inc.","25.5","$113.69M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/unb","NASDAQ"
"UNXL","Uni-Pixel, Inc.","6.82","$84.51M","nan","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/unxl","NASDAQ"
"QURE","uniQure N.V.","22.86","$407.83M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/qure","NASDAQ"
"UBCP","United Bancorp, Inc.","7.88","$42.37M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/ubcp","NASDAQ"
"UBOH","United Bancshares, Inc.","15.13","$50.96M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/uboh","NASDAQ"
"UBSI","United Bankshares, Inc.","37.57","$2.6B","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/ubsi","NASDAQ"
"UCBA","United Community Bancorp","12.74","$59.04M","nan","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ucba","NASDAQ"
"UCBI","United Community Banks, Inc.","19.01","$1.15B","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/ucbi","NASDAQ"
"UCFC","United Community Financial Corp.","5.52","$272.34M","nan","Finance","Banks","http://www.nasdaq.com/symbol/ucfc","NASDAQ"
"UDF","United Development Funding IV","18","$551.43M","nan","nan","nan","http://www.nasdaq.com/symbol/udf","NASDAQ"
"UBNK","United Financial Bancorp, Inc.","12.82","$631.62M","nan","nan","nan","http://www.nasdaq.com/symbol/ubnk","NASDAQ"
"UFCS","United Fire Group, Inc","32.22","$402.73M","nan","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ufcs","NASDAQ"
"UIHC","United Insurance Holdings Corp.","22.36","$480.15M","nan","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/uihc","NASDAQ"
"UNFI","United Natural Foods, Inc.","76.54","$3.83B","1996","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/unfi","NASDAQ"
"UNTD","United Online, Inc.","16.67","$242.39M","nan","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/untd","NASDAQ"
"UBFO","United Security Bancshares","5.34","$84.03M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/ubfo","NASDAQ"
"USBI","United Security Bancshares, Inc.","8.28","$50.04M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/usbi","NASDAQ"
"USLM","United States Lime & Minerals, Inc.","64.7","$362.17M","nan","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/uslm","NASDAQ"
"USTR","United Stationers Inc.","42.12","$1.62B","1981","Consumer Services","Paper","http://www.nasdaq.com/symbol/ustr","NASDAQ"
"UTHR","United Therapeutics Corporation","174.73","$8.15B","1999","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/uthr","NASDAQ"
"UG","United-Guardian, Inc.","18.74","$86.14M","nan","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ug","NASDAQ"
"UNTY","Unity Bancorp, Inc.","9","$75.75M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/unty","NASDAQ"
"OLED","Universal Display Corporation","47.16","$2.16B","nan","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/oled","NASDAQ"
"UEIC","Universal Electronics Inc.","56.78","$902.47M","1993","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/ueic","NASDAQ"
"UFPI","Universal Forest Products, Inc.","54.38","$1.09B","1993","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/ufpi","NASDAQ"
"USAP","Universal Stainless & Alloy Products, Inc.","26.37","$186.98M","1994","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/usap","NASDAQ"
"UACL","Universal Truckload Services, Inc.","21.53","$645.37M","2005","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/uacl","NASDAQ"
"UVSP","Univest Corporation of Pennsylvania","20","$399.38M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/uvsp","NASDAQ"
"UPIP","Unwired Planet, Inc.","0.5647","$63.31M","nan","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/upip","NASDAQ"
"UPLD","Upland Software, Inc.","6.54","$99.47M","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/upld","NASDAQ"
"URRE","Uranium Resources, Inc.","1.3","$38.53M","nan","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/urre","NASDAQ"
"URBN","Urban Outfitters, Inc.","43.97","$5.79B","1993","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/urbn","NASDAQ"
"ECOL","US Ecology, Inc.","50.67","$1.1B","nan","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/ecol","NASDAQ"
"USAT","USA Technologies, Inc.","2.94","$105.1M","nan","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usat","NASDAQ"
"USATP","USA Technologies, Inc.","19.7153","$8.77M","nan","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usatp","NASDAQ"
"USAK","USA Truck, Inc.","27.43","$326.04M","1992","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/usak","NASDAQ"
"USMD","USMD Holdings, Inc.","10.24","$104.26M","nan","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/usmd","NASDAQ"
"UTMD","Utah Medical Products, Inc.","58.3","$218.71M","nan","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/utmd","NASDAQ"
"UTIW","UTi Worldwide Inc.","9.65","$1.02B","2000","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/utiw","NASDAQ"
"UTSI","UTStarcom Holdings Corp","2.64","$105.01M","2000","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/utsi","NASDAQ"
"VALX","Validea Market Legends ETF","26.38","nan","nan","nan","nan","http://www.nasdaq.com/symbol/valx","NASDAQ"
"VYFC","Valley Financial Corporation","20.35","$100.53M","nan","Finance","Savings Institutions","http://www.nasdaq.com/symbol/vyfc","NASDAQ"
"VLYWW","Valley National Bancorp","0.0321","nan","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/vlyww","NASDAQ"
"VALU","Value Line, Inc.","14.45","$141.8M","1983","Finance","Investment Managers","http://www.nasdaq.com/symbol/valu","NASDAQ"
"VNDA","Vanda Pharmaceuticals Inc.","9.28","$386.43M","2006","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vnda","NASDAQ"
"VWOB","Vanguard Emerging Markets Government Bond ETF","78.09","$296.74M","nan","nan","nan","http://www.nasdaq.com/symbol/vwob","NASDAQ"
